id;name;university;faculty;exam;match_key_x;matched_key;match_score;match_key_y;study_field
1.2.246.562.20.00000000000000063133;Kauppatieteiden kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan yhteisvalinta);Jyväskylän yliopisto;Jyväskylän yliopiston kauppakorkeakoulu (JSBE);F;Kauppatieteiden kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan yhteisvalinta) | Jyväskylän yliopisto;Kauppatieteiden kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Jyväskylän yliopisto;95.44072948328267;Kauppatieteiden kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Jyväskylän yliopisto;kauppatiede
1.2.246.562.20.00000000000000063134;Taloustieteen kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan yhteisvalinta);Jyväskylän yliopisto;Jyväskylän yliopiston kauppakorkeakoulu (JSBE);F;Taloustieteen kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan yhteisvalinta) | Jyväskylän yliopisto;Taloustieteen kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Jyväskylän yliopisto;95.38461538461537;Taloustieteen kandidaatti- ja maisteriohjelma, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Jyväskylän yliopisto;taloustiede
1.2.246.562.20.00000000000000064045;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri, (3 v + 2 v), Kauppatieteellisen alan yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;F;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri, (3 v + 2 v), Kauppatieteellisen alan yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v), Kauppatieteellisen alan valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;94.87179487179486;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v), Kauppatieteellisen alan valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;kauppatiede
1.2.246.562.20.00000000000000056015;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3v + 2v) (Kauppatieteellisen alan yhteisvalinta);Oulun yliopisto;Kauppakorkeakoulu;F;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3v + 2v) (Kauppatieteellisen alan yhteisvalinta) | Oulun yliopisto;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Oulun yliopisto;93.17269076305222;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Oulun yliopisto;kauppatiede
1.2.246.562.20.00000000000000061788;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Helsingfors;Svenska handelshögskolan;Hanken Helsingfors;F;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Helsingfors | Svenska handelshögskolan;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Helsingfors | Svenska handelshögskolan;100.0;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Helsingfors | Svenska handelshögskolan;kauppatiede
1.2.246.562.20.00000000000000063757;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Vasa;Svenska handelshögskolan;Hanken Vasa;F;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Vasa | Svenska handelshögskolan;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Vasa | Svenska handelshögskolan;100.0;Ekonomi, ekonomie kandidat och ekonomie magister (3 år + 2 år), Vasa | Svenska handelshögskolan;kauppatiede
1.2.246.562.20.00000000000000063480;Kauppatieteiden koulutus (Kauppatieteellisen alan yhteisvalinta), Kauppatieteiden kandidaatti ja maisteri (3 v + 2 v);Tampereen yliopisto;Johtamisen ja talouden tiedekunta;F;Kauppatieteiden koulutus (Kauppatieteellisen alan yhteisvalinta), Kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) | Tampereen yliopisto;Kauppatieteiden koulutus (Kauppatieteellisen alan valintayhteistyö), Kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) | Tampereen yliopisto;94.66192170818505;Kauppatieteiden koulutus (Kauppatieteellisen alan valintayhteistyö), Kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) | Tampereen yliopisto;kauppatiede
1.2.246.562.20.00000000000000056834;Kauppatieteet, Turku, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan yhteisvalinta;Turun yliopisto;Turun kauppakorkeakoulu;F;Kauppatieteet, Turku, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan yhteisvalinta | Turun yliopisto;Kauppatieteet, Turku, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan valintayhteistyö | Turun yliopisto;94.91525423728814;Kauppatieteet, Turku, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan valintayhteistyö | Turun yliopisto;kauppatiede
1.2.246.562.20.00000000000000056687;Taloustiede, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v + 2 v);Turun yliopisto;Turun kauppakorkeakoulu;F;Taloustiede, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v + 2 v) | Turun yliopisto;Taloustiede, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v + 2 v) | Turun yliopisto;100.0;Taloustiede, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v + 2 v) | Turun yliopisto;taloustiede
1.2.246.562.20.00000000000000056835;Kauppatieteet, Pori, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan yhteisvalinta;Turun yliopisto;Turun kauppakorkeakoulu;F;Kauppatieteet, Pori, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan yhteisvalinta | Turun yliopisto;Kauppatieteet, Pori, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan valintayhteistyö | Turun yliopisto;94.88054607508532;Kauppatieteet, Pori, kauppatieteiden kandidaatti ja kauppatieteiden maisteri (3 v + 2 v), Kauppatieteellisen alan valintayhteistyö | Turun yliopisto;kauppatiede
1.2.246.562.20.00000000000000064359;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan yhteisvalinta) 2025;Vaasan yliopisto;Kauppatieteellinen ala;F;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan yhteisvalinta) 2025 | Vaasan yliopisto;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Vaasan yliopisto;92.24806201550388;Kauppatieteet, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) (Kauppatieteellisen alan valintayhteistyö) | Vaasan yliopisto;kauppatiede
1.2.246.562.20.00000000000000064240;Tuotantotalous ja tietojärjestelmätiede, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) 2025;Vaasan yliopisto;Tekniikan ja innovaatiojohtamisen yksikkö;F;Tuotantotalous ja tietojärjestelmätiede, kauppatieteiden kandidaatti ja maisteri (3 v + 2 v) 2025 | Vaasan yliopisto;Rakennus- ja yhdyskuntatekniikka, Rakennus- ja yhdyskuntatekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;85.5;Rakennus- ja yhdyskuntatekniikka, Rakennus- ja yhdyskuntatekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tietojärjestelmätiede
1.2.246.562.20.00000000000000056202;Utbildningsprogrammet i ekonomi (Åbo), ekonomie kandidat och ekonomie magister (3+2 år);Åbo Akademi;Yhteiskuntatieteiden;F;Utbildningsprogrammet i ekonomi (Åbo), ekonomie kandidat och ekonomie magister (3+2 år) | Åbo Akademi;Utbildningsprogrammet i ekonomi (Åbo), ekonomie kandidat och ekonomie magister (3+2 år) | Åbo Akademi;100.0;Utbildningsprogrammet i ekonomi (Åbo), ekonomie kandidat och ekonomie magister (3+2 år) | Åbo Akademi;kauppatiede
1.2.246.562.20.00000000000000056428;Oikeusnotaarin koulutusohjelma (opetus Helsingissä suomeksi), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v);Helsingin yliopisto;Oikeustieteellinen tiedekunta;G;Oikeusnotaarin koulutusohjelma (opetus Helsingissä suomeksi), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Helsingin yliopisto;Oikeusnotaarin koulutusohjelma (opetus Helsingissä suomeksi), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Oikeusnotaarin koulutusohjelma (opetus Helsingissä suomeksi), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Helsingin yliopisto;oikeustieteet
1.2.246.562.20.00000000000000056429;Utbildningsprogrammet för rättsnotarie (undervisning i Helsingfors på svenska), rättsnotarie och juris magister (3 år + 2 år);Helsingin yliopisto;Oikeustieteellinen tiedekunta;G;Utbildningsprogrammet för rättsnotarie (undervisning i Helsingfors på svenska), rättsnotarie och juris magister (3 år + 2 år) | Helsingin yliopisto;Utbildningsprogrammet för rättsnotarie (undervisning i Helsingfors på svenska), rättsnotarie och juris magister (3 år + 2 år) | Helsingin yliopisto;100.0;Utbildningsprogrammet för rättsnotarie (undervisning i Helsingfors på svenska), rättsnotarie och juris magister (3 år + 2 år) | Helsingin yliopisto;oikeustieteet
1.2.246.562.20.00000000000000056430;Oikeusnotaarin koulutusohjelma, opetus Vaasassa suomeksi ja ruotsiksi (suomen kielen taitoisille hakijoille), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v);Helsingin yliopisto;Oikeustieteellinen tiedekunta;G;Oikeusnotaarin koulutusohjelma, opetus Vaasassa suomeksi ja ruotsiksi (suomen kielen taitoisille hakijoille), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Helsingin yliopisto;Oikeusnotaarin koulutusohjelma, opetus Vaasassa suomeksi ja ruotsiksi (suomen kielen taitoisille hakijoille), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Oikeusnotaarin koulutusohjelma, opetus Vaasassa suomeksi ja ruotsiksi (suomen kielen taitoisille hakijoille), oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Helsingin yliopisto;oikeustieteet
1.2.246.562.20.00000000000000056431;Utbildningsprogrammet för rättsnotarie, undervisning i Vasa på svenska och finska (för sökande med kunskaper i svenska), rättsnotarie och juris magister (3 år + 2 år);Helsingin yliopisto;Oikeustieteellinen tiedekunta;G;Utbildningsprogrammet för rättsnotarie, undervisning i Vasa på svenska och finska (för sökande med kunskaper i svenska), rättsnotarie och juris magister (3 år + 2 år) | Helsingin yliopisto;Utbildningsprogrammet för rättsnotarie, undervisning i Vasa på svenska och finska (för sökande med kunskaper i svenska), rättsnotarie och juris magister (3 år + 2 år) | Helsingin yliopisto;100.0;Utbildningsprogrammet för rättsnotarie, undervisning i Vasa på svenska och finska (för sökande med kunskaper i svenska), rättsnotarie och juris magister (3 år + 2 år) | Helsingin yliopisto;oikeustieteet
1.2.246.562.20.00000000000000056436;Kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), journalistik och kommunikation, rättsvetenskap, socialpsykologi, sociologi, statskunskap med förvaltning, politices kandidat (3 år + 2 år);Helsingin yliopisto;Svenska social- och kommunalhögskolan vid Helsingfors universitet;G;Kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), journalistik och kommunikation, rättsvetenskap, socialpsykologi, sociologi, statskunskap med förvaltning, politices kandidat (3 år + 2 år) | Helsingin yliopisto;Kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), journalistik och kommunikation, rättsvetenskap, socialpsykologi, sociologi, statskunskap med förvaltning, politices kandidat (3 år + 2 år) | Helsingin yliopisto;100.0;Kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), journalistik och kommunikation, rättsvetenskap, socialpsykologi, sociologi, statskunskap med förvaltning, politices kandidat (3 år + 2 år) | Helsingin yliopisto;yhteiskuntatieteet
1.2.246.562.20.00000000000000056437;Socialt arbete, kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), politices kandidat (3 år + 2 år);Helsingin yliopisto;Svenska social- och kommunalhögskolan vid Helsingfors universitet;G;Socialt arbete, kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), politices kandidat (3 år + 2 år) | Helsingin yliopisto;Socialt arbete, kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), politices kandidat (3 år + 2 år) | Helsingin yliopisto;100.0;Socialt arbete, kandidatprogrammet i samhällsvetenskaper (avläggs på svenska), politices kandidat (3 år + 2 år) | Helsingin yliopisto;sosiaalitieteet
1.2.246.562.20.00000000000000056433;Politiikan ja viestinnän kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v);Helsingin yliopisto;Valtiotieteellinen tiedekunta;G;Politiikan ja viestinnän kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;Politiikan ja viestinnän kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Politiikan ja viestinnän kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;yhteiskuntatieteet
1.2.246.562.20.00000000000000056438;Sosiaalipsykologia, sosiologia ja yhteiskuntapolitiikka, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v);Helsingin yliopisto;Valtiotieteellinen tiedekunta;G;Sosiaalipsykologia, sosiologia ja yhteiskuntapolitiikka, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;Kriminologia, sosiaalipsykologia, sosiologia ja yhteiskuntapolitiikka, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;95.26627218934911;Kriminologia, sosiaalipsykologia, sosiologia ja yhteiskuntapolitiikka, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;sosiaalitieteet
1.2.246.562.20.00000000000000056439;Sosiaalityö, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v);Helsingin yliopisto;Valtiotieteellinen tiedekunta;G;Sosiaalityö, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;Sosiaalityö, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Sosiaalityö, sosiaalitieteiden kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;sosiaalitieteet
1.2.246.562.20.00000000000000056435;Yhteiskunnallisen muutoksen kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v);Helsingin yliopisto;Valtiotieteellinen tiedekunta;G;Yhteiskunnallisen muutoksen kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;Yhteiskunnallisen muutoksen kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Yhteiskunnallisen muutoksen kandiohjelma, valtiotieteiden kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;yhteiskuntatieteet
1.2.246.562.20.00000000000000062624;Julkisoikeus, Joensuu, hallintotieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;G;Julkisoikeus, Joensuu, hallintotieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Julkisoikeus, Joensuu, hallintotieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Julkisoikeus, Joensuu, hallintotieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;hallintotieteet
1.2.246.562.20.00000000000000062632;Oikeustiede, Joensuu, oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;G;Oikeustiede, Joensuu, oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Oikeustiede, Joensuu, oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Oikeustiede, Joensuu, oikeusnotaari ja oikeustieteen maisteri (3 v + 2 v) | Itä-Suomen yliopisto;oikeustieteet
1.2.246.562.20.00000000000000062750;Yhteiskuntatieteet (sosiaalipedagogiikka, sosiologia, yhteiskuntapolitiikka), Joensuu, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;G;Yhteiskuntatieteet (sosiaalipedagogiikka, sosiologia, yhteiskuntapolitiikka), Joensuu, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Yhteiskuntatieteet (sosiaalipedagogiikka, sosiologia, yhteiskuntapolitiikka), Joensuu, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Yhteiskuntatieteet (sosiaalipedagogiikka, sosiologia, yhteiskuntapolitiikka), Joensuu, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;yhteiskuntatieteet
1.2.246.562.20.00000000000000062764;Sosiaalipsykologia, Kuopio, yhteiskuntatieteiden kandidaatti  ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;G;Sosiaalipsykologia, Kuopio, yhteiskuntatieteiden kandidaatti  ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Sosiaalipsykologia, Kuopio, yhteiskuntatieteiden kandidaatti  ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Sosiaalipsykologia, Kuopio, yhteiskuntatieteiden kandidaatti  ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;sosiaalitieteet
1.2.246.562.20.00000000000000062775;Sosiaalityö, Kuopio, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;G;Sosiaalityö, Kuopio, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Sosiaalityö, Kuopio, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Sosiaalityö, Kuopio, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;sosiaalitieteet
1.2.246.562.20.00000000000000064807;Journalistiikan kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;G;Journalistiikan kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Journalistiikan kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Journalistiikan kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;viestintätieteet
1.2.246.562.20.00000000000000064073;Sosiaalityön kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;G;Sosiaalityön kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;Sosiaalityön kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Sosiaalityön kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;sosiaalitieteet
1.2.246.562.20.00000000000000064076;Viestinnän kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;G;Viestinnän kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Viestinnän kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Viestinnän kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;viestintätieteet
1.2.246.562.20.00000000000000064794;Yhteiskuntatieteiden ja filosofian kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;G;Yhteiskuntatieteiden ja filosofian kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;Yhteiskuntatieteiden ja filosofian kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Yhteiskuntatieteiden ja filosofian kandidaatti- ja maisteriohjelma, yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;yhteiskuntatieteet
